EMG1,EMG11,EMG5,IM EMG13
-0.000334455,2.62e-05,1.7e-05,-2.9199999999999998e-05
-0.000402691,2.8199999999999998e-05,1.95e-05,-2.45e-05
-0.000440256,3.04e-05,2.24e-05,-2.45e-05
-0.000437769,2.98e-05,2.45e-05,-1.26e-05
-0.000401063,3.04e-05,2.5e-05,-1.26e-05
-0.000338087,2.97e-05,2.51e-05,4.37e-06
-0.000249484,3.13e-05,2.46e-05,4.37e-06
-0.00013246299999999998,3.09e-05,2.3899999999999998e-05,1.3300000000000001e-05
-7.1e-06,2.97e-05,2.11e-05,1.3300000000000001e-05
7.92e-05,2.9199999999999998e-05,1.7100000000000002e-05,2.01e-05
0.00012054299999999999,2.8100000000000002e-05,1.42e-05,2.0300000000000002e-05
0.000156217,2.8000000000000003e-05,1.0800000000000002e-05,2.0300000000000002e-05
0.00022585700000000002,2.7399999999999995e-05,5.55e-06,1.1599999999999999e-05
0.00033499,2.8800000000000002e-05,5.1e-07,1.1599999999999999e-05
0.000466024,2.7899999999999997e-05,-3.8e-06,1.1900000000000001e-05
0.000568875,2.6899999999999997e-05,-5.87e-06,1.1900000000000001e-05
0.000579896,2.97e-05,-5.96e-06,9.06e-06
0.000492357,2.8300000000000003e-05,-5.63e-06,9.06e-06
0.00034989099999999996,2.7399999999999995e-05,-5.77e-06,6.55e-06
0.00019971599999999998,2.8699999999999996e-05,-7.18e-06,1.51e-05
7.240000000000001e-05,2.8800000000000002e-05,-1.0300000000000001e-05,1.51e-05
-2.15e-05,2.9299999999999997e-05,-1.42e-05,1.4400000000000001e-05
-8.49e-05,2.9100000000000003e-05,-1.4999999999999999e-05,1.4400000000000001e-05
-0.00012192899999999999,2.98e-05,-1.12e-05,1.11e-05
-0.00013848299999999998,3.1e-05,-5.59e-06,1.11e-05
-0.00015460000000000002,2.97e-05,-1.3e-06,1.7e-05
-0.00019297799999999998,2.75e-05,2.05e-07,1.7e-05
-0.000248753,2.7000000000000002e-05,-1e-06,2.1e-05
-0.00028142,2.98e-05,-3.7e-06,2.59e-05
-0.000242362,3.3299999999999996e-05,-4.93e-06,2.59e-05
-0.000120717,3.34e-05,-2.63e-06,3.21e-05
3.17e-05,3.06e-05,2.4399999999999996e-07,3.21e-05
0.000136668,2.8100000000000002e-05,3.3e-06,3.63e-05
0.000163189,2.71e-05,7.98e-06,3.63e-05
0.00010643600000000001,2.75e-05,1.3699999999999998e-05,4.11e-05
-2.9999999999999997e-05,2.8699999999999996e-05,2e-05,4.11e-05
-0.000192622,2.8000000000000003e-05,2.54e-05,3.27e-05
-0.000304796,2.57e-05,2.8800000000000002e-05,2.9999999999999997e-05
-0.000317138,2.5e-05,3.4399999999999996e-05,2.9999999999999997e-05
-0.000229738,2.5300000000000002e-05,4.01e-05,1.73e-05
-7.82e-05,2.94e-05,4.0799999999999996e-05,1.73e-05
8.25e-05,2.9999999999999997e-05,3.5600000000000005e-05,1.16e-06
0.000190917,3.1e-05,2.94e-05,1.16e-06
0.00022386700000000002,3.26e-05,2.52e-05,-1.39e-05
0.00020769099999999997,3.37e-05,2.17e-05,-1.39e-05
0.00019439999999999998,3.32e-05,1.84e-05,-2.13e-05
0.000206613,3.24e-05,1.56e-05,-1.9600000000000002e-05
0.00022276299999999998,3.32e-05,1.4099999999999999e-05,-1.9600000000000002e-05
0.00021496400000000002,3.5100000000000006e-05,1.28e-05,-2e-05
0.00017147900000000002,3.5799999999999996e-05,1.12e-05,-2e-05
9.65e-05,3.4899999999999995e-05,1.05e-05,-1.4599999999999999e-05
6.21e-06,3.35e-05,1.17e-05,-1.4599999999999999e-05
-8.1e-05,3.11e-05,1.47e-05,-1.29e-05
-0.000154961,2.9999999999999997e-05,1.73e-05,-1.29e-05
-0.000211057,3.2e-05,1.6899999999999997e-05,-2.0600000000000003e-05
-0.000247445,3.26e-05,1.39e-05,-2.4e-05
-0.000268971,3.28e-05,1.11e-05,-2.4e-05
-0.000275387,3.17e-05,9.74e-06,-1.91e-05
-0.000261,3.06e-05,8.89e-06,-1.91e-05
-0.00023089400000000002,2.9999999999999997e-05,6.89e-06,-1.88e-05
-0.000199923,2.97e-05,3.01e-06,-1.88e-05
-0.000181444,2.8600000000000004e-05,-7.790000000000001e-07,-1.76e-05
-0.00017737799999999998,2.8100000000000002e-05,-3.62e-06,-1.76e-05
-0.000164058,2.8999999999999997e-05,-5.19e-06,-2.47e-05
-0.000111689,2.94e-05,-4.71e-06,-3.41e-05
-9.45e-06,2.98e-05,-2.64e-06,-3.41e-05
0.00011026100000000001,2.7000000000000002e-05,-5.4e-07,-3.570000000000001e-05
0.000180964,2.54e-05,-1.5e-06,-3.570000000000001e-05
0.000177414,2.45e-05,-5.03e-06,-2.94e-05
0.000133826,2.65e-05,-1.09e-05,-2.94e-05
8.77e-05,2.8300000000000003e-05,-1.53e-05,-2.7399999999999995e-05
5.22e-05,2.8899999999999998e-05,-1.4099999999999999e-05,-2.7399999999999995e-05
2.3800000000000003e-05,2.78e-05,-9.02e-06,-2.3800000000000003e-05
-4.48e-06,2.56e-05,-3.47e-06,-1.9600000000000002e-05
-3.4200000000000005e-05,2.71e-05,7.4e-07,-1.9600000000000002e-05
-5.96e-05,2.97e-05,2.18e-06,-4.36e-06
-7.85e-05,2.98e-05,2.27e-06,-4.36e-06
-9.609999999999999e-05,2.8000000000000003e-05,3.44e-06,5.21e-06
-0.000111952,2.64e-05,4.76e-06,5.21e-06
-0.00011822200000000001,2.58e-05,4.68e-06,1.04e-05
-0.000111179,2.54e-05,4.46e-06,1.04e-05
-9.279999999999999e-05,2.57e-05,5.22e-06,1.73e-05
-6.840000000000001e-05,2.56e-05,5.72e-06,1.51e-05
-4.6700000000000003e-05,2.46e-05,4.95e-06,1.51e-05
-3.6099999999999997e-05,2.6600000000000003e-05,3.26e-06,1.1599999999999999e-05
-4.05e-05,2.75e-05,1.65e-06,1.1599999999999999e-05
-5.5700000000000005e-05,2.5300000000000002e-05,3.88e-06,1.11e-05
-6.890000000000001e-05,2.47e-05,9.73e-06,1.11e-05
-7.209999999999999e-05,2.42e-05,1.4499999999999998e-05,1.0199999999999999e-05
-6.52e-05,2.65e-05,1.65e-05,1.0199999999999999e-05
-5.3700000000000004e-05,2.3199999999999998e-05,1.7800000000000002e-05,1.3800000000000002e-05
-4.6e-05,2.27e-05,1.83e-05,1.9600000000000002e-05
-3.6e-05,2.27e-05,1.83e-05,1.9600000000000002e-05
-2.14e-05,2.2800000000000002e-05,1.6899999999999997e-05,1.7e-05
-1.82e-05,2.3e-05,1.47e-05,1.7e-05
-4.13e-05,2.44e-05,1.23e-05,1.4300000000000002e-05
-7.240000000000001e-05,2.4e-05,8.72e-06,1.4300000000000002e-05
-9.37e-05,2.47e-05,5.35e-06,1.4599999999999999e-05
-0.00011347,2.3800000000000003e-05,3.44e-06,1.4599999999999999e-05
-0.00015167799999999998,2.2899999999999998e-05,2.68e-06,1.51e-05
-0.000197042,2.34e-05,1.11e-06,8.9e-06
-0.00020988900000000002,2.46e-05,-2.42e-06,8.9e-06
-0.000169147,2.47e-05,-6.4e-06,1.06e-05
-8.68e-05,2.35e-05,-9.94e-06,1.06e-05
7.54e-06,2.35e-05,-1.32e-05,8.22e-06
7.94e-05,2.58e-05,-1.4599999999999999e-05,8.22e-06
0.000115654,2.4299999999999998e-05,-1.23e-05,5.54e-06
0.000135506,2.09e-05,-7e-06,5.54e-06
0.00016480099999999998,2.27e-05,-1.78e-06,2.52e-06
0.000204927,2.35e-05,1.57e-06,-2.18e-06
0.000225745,2.47e-05,4.3e-06,-2.18e-06
0.00021838400000000002,2.7000000000000002e-05,8.66e-06,-1.1599999999999999e-05
0.000223353,2.8000000000000003e-05,1.4300000000000002e-05,-1.1599999999999999e-05
0.00026666900000000003,2.8000000000000003e-05,1.89e-05,-1.1900000000000001e-05
0.000313269,2.58e-05,1.98e-05,-1.1900000000000001e-05
0.000313245,2.44e-05,1.85e-05,-7.55e-06
0.000245418,2.72e-05,1.51e-05,-7.55e-06
0.000137948,2.7699999999999996e-05,1.1400000000000001e-05,-1.31e-05
4.970000000000001e-05,2.57e-05,8.29e-06,-2.4e-05
1.49e-05,2.5e-05,3.79e-06,-2.4e-05
9.43e-06,2.56e-05,-2.56e-06,-3.21e-05
-7.12e-06,2.6600000000000003e-05,-8.73e-06,-3.21e-05
-3.9e-05,2.56e-05,-1.12e-05,-3.11e-05
-7.13e-05,2.3100000000000002e-05,-9.98e-06,-3.11e-05
-9.2e-05,2.4100000000000003e-05,-8.55e-06,-2.6000000000000002e-05
-0.00010557100000000001,2.36e-05,-1.06e-05,-2.6000000000000002e-05
-0.000115402,2.52e-05,-1.32e-05,-2.47e-05
-0.00011811700000000001,2.6899999999999997e-05,-1.18e-05,-1.11e-05
-0.00011432200000000001,2.8999999999999997e-05,-7.1e-06,-1.11e-05
-0.00010850299999999999,3.1e-05,-3.14e-06,-2.35e-06
-0.000108155,3.04e-05,-1.58e-06,-2.35e-06
-0.00012814,2.84e-05,-1.43e-06,-8.39e-07
-0.00017533799999999998,2.75e-05,-2.13e-06,-8.39e-07
-0.000232115,2.8499999999999998e-05,-3.42e-06,7.72e-06
-0.000270125,3.0799999999999996e-05,-4.71e-06,7.72e-06
-0.000273175,3.0799999999999996e-05,-5.54e-06,1.83e-05
-0.00024086900000000003,2.75e-05,-4.39e-06,2.72e-05
-0.000181594,2.6000000000000002e-05,7.87e-07,2.72e-05
-0.000109536,2.7399999999999995e-05,9.92e-06,2.8999999999999997e-05
-4.51e-05,2.8999999999999997e-05,1.82e-05,2.8999999999999997e-05
-7e-06,2.84e-05,2.3199999999999998e-05,1.7800000000000002e-05
-7.29e-06,2.6899999999999997e-05,2.36e-05,1.7800000000000002e-05
-2.8999999999999997e-05,2.8300000000000003e-05,2.07e-05,9.23e-06
-3.19e-05,2.7399999999999995e-05,1.7899999999999998e-05,9.23e-06
8.97e-06,2.7699999999999996e-05,1.66e-05,9.23e-06
9.42e-05,2.8000000000000003e-05,1.6e-05,2.52e-06
0.00018502599999999997,2.46e-05,1.3699999999999998e-05,2.52e-06
0.000217243,2.45e-05,1.13e-05,-6.55e-06
0.00017984200000000002,2.8000000000000003e-05,1.25e-05,-6.55e-06
0.000115705,3.12e-05,1.18e-06,-1.7e-05
6.45e-05,3.12e-05,-1.71e-06,-1.7e-05
2.61e-05,3.02e-05,9.97e-06,-2e-05
-1.83e-05,3.02e-05,1.85e-05,-2e-05
-8.06e-05,2.9999999999999997e-05,1.9600000000000002e-05,-1.9e-05
-0.000163224,2.9999999999999997e-05,1.92e-05,-1.5399999999999998e-05
-0.00027053200000000003,2.9199999999999998e-05,2.0399999999999998e-05,-1.5399999999999998e-05
-0.000394146,2.8699999999999996e-05,2.17e-05,-1.1900000000000001e-05
-0.000493059,2.94e-05,2.2100000000000002e-05,-1.1900000000000001e-05
-0.000507788,2.9199999999999998e-05,2.22e-05,-1.26e-05
-0.000399559,2.8999999999999997e-05,2.2100000000000002e-05,-1.26e-05
-0.000184205,2.97e-05,2.1600000000000003e-05,-8.39e-07
5.91e-05,2.9299999999999997e-05,2.17e-05,-8.39e-07
0.00023385599999999998,2.9199999999999998e-05,2.2e-05,4.2e-06
0.000301194,2.94e-05,1.9399999999999997e-05,1.0199999999999999e-05
0.000295772,2.8300000000000003e-05,1.4000000000000001e-05,1.0199999999999999e-05
0.00028052299999999997,2.8800000000000002e-05,1.06e-05,2.08e-05
0.000298247,2.8000000000000003e-05,1.1e-05,2.08e-05
0.000345259,2.84e-05,1.26e-05,2.05e-05
0.000378971,3.02e-05,1.1900000000000001e-05,2.05e-05
0.00035532900000000004,2.9199999999999998e-05,9.95e-06,1.59e-05
0.000263649,3.21e-05,6.82e-06,1.59e-05
0.00014422,3.18e-05,2.66e-06,1.7e-05
6.47e-05,2.7600000000000003e-05,1.04e-06,1.12e-05
6.9e-05,2.64e-05,3.06e-06,1.12e-05
0.00012642,2.64e-05,5.62e-06,5.54e-06
0.000151658,2.75e-05,6.75e-06,5.54e-06
9.41e-05,3.0799999999999996e-05,6.88e-06,-1.69e-07
-1.42e-05,2.98e-05,6.22e-06,-1.69e-07
-0.000115436,3.06e-05,4.01e-06,-7.55e-06
-0.00018141599999999997,3.13e-05,5.79e-07,-7.55e-06
-0.000211757,2.9299999999999997e-05,-2.68e-06,-8.22e-06
-0.000214907,2.84e-05,-4.88e-06,-8.73e-06
-0.000204429,2.94e-05,-5.54e-06,-8.73e-06
-0.000197656,2.9100000000000003e-05,-6.69e-06,-7.72e-06
-0.00020612900000000002,2.8699999999999996e-05,-9.79e-06,-7.72e-06
-0.00022994,3.13e-05,-1.22e-05,-1.11e-05
-0.000260783,3.289999999999999e-05,-1.1599999999999999e-05,-1.11e-05
-0.00028513400000000004,3.3600000000000004e-05,-9.25e-06,-1.06e-05
-0.000286986,3.52e-05,-8.28e-06,-1.06e-05
-0.000254539,3.52e-05,-1.04e-05,-3.53e-06
-0.000183543,3.65e-05,-1.4599999999999999e-05,-2.01e-06
-8.46e-05,3.4899999999999995e-05,-1.89e-05,-2.01e-06
2.07e-06,3.34e-05,-2.24e-05,-3.36e-07
4.1899999999999995e-05,3.3100000000000005e-05,-2.45e-05,-3.36e-07
4.7600000000000005e-05,3.19e-05,-2.2100000000000002e-05,1.85e-06
4.8899999999999996e-05,3.14e-05,-1.49e-05,1.85e-06
5.27e-05,3.3299999999999996e-05,-7.16e-06,5.03e-06
4.24e-05,3.1e-05,-3.17e-06,5.03e-06
9.77e-06,2.99e-05,-2.85e-06,6.21e-06
-1.93e-05,2.99e-05,-2.85e-06,9.73e-06
-1.27e-05,2.6899999999999997e-05,-9.570000000000001e-07,9.73e-06
2.51e-05,2.49e-05,3.11e-06,1.56e-05
6.31e-05,2.2899999999999998e-05,5.85e-06,1.56e-05
7.64e-05,2.4100000000000003e-05,9.28e-06,1.4300000000000002e-05
6.63e-05,2.65e-05,1.39e-05,1.4300000000000002e-05
4.5799999999999995e-05,2.8300000000000003e-05,1.77e-05,9.57e-06
2.1e-05,2.8699999999999996e-05,2.08e-05,9.57e-06
-9.08e-06,2.8499999999999998e-05,2.33e-05,7.55e-06
-3.01e-05,2.7600000000000003e-05,2.49e-05,1.68e-06
-1.4999999999999999e-05,2.68e-05,2.65e-05,1.68e-06
4.0600000000000004e-05,2.9100000000000003e-05,2.6899999999999997e-05,-2.18e-06
0.000100985,3.07e-05,2.58e-05,-2.18e-06
0.000131302,3.12e-05,2.4100000000000003e-05,1.67e-07
0.000131542,3.12e-05,2.23e-05,1.67e-07
0.000115985,3.0299999999999998e-05,2.08e-05,-8.39e-07
8.909999999999998e-05,2.9999999999999997e-05,2.0300000000000002e-05,-8.39e-07
5e-05,3.1e-05,2.0600000000000003e-05,-2.85e-06
2.26e-06,3.4e-05,2.02e-05,-1.01e-06
-4.54e-05,3.3e-05,1.8e-05,-1.01e-06
-8.78e-05,2.94e-05,1.4099999999999999e-05,4.87e-06
-0.00012840600000000002,2.7699999999999996e-05,9.84e-06,4.87e-06
-0.00016432599999999998,2.6700000000000002e-05,8.33e-06,2.85e-06
-0.00018289,2.8100000000000002e-05,8.49e-06,2.85e-06
-0.000176473,3.0299999999999998e-05,4.9e-06,1.28e-05
-0.000135513,3.34e-05,-3.89e-06,1.28e-05
-6.52e-05,3.69e-05,-1.3699999999999998e-05,1.56e-05
-4.25e-06,3.6099999999999997e-05,-1.98e-05,9.9e-06
1.88e-05,3.26e-05,-2.49e-05,9.9e-06
1.92e-05,2.78e-05,-2.9999999999999997e-05,1.51e-06
1.11e-05,2.9100000000000003e-05,-3.21e-05,1.51e-06
-7.92e-06,2.99e-05,-2.7399999999999995e-05,4.2799999999999997e-10
-2.46e-05,3.16e-05,-1.98e-05,4.2799999999999997e-10
-2.27e-05,3.3600000000000004e-05,-1.39e-05,-1.85e-06
3.7200000000000005e-07,3.24e-05,-1.04e-05,-1.85e-06
3.8900000000000004e-05,3.15e-05,-8.19e-06,-3.19e-06
7.840000000000001e-05,3.14e-05,-6.25e-06,-7.89e-06
9.379999999999999e-05,3.1e-05,-4.32e-06,-7.89e-06
7.01e-05,2.9600000000000005e-05,-1.99e-06,-7.55e-06
1.74e-05,2.94e-05,5.92e-07,-7.55e-06
-4.03e-05,2.9299999999999997e-05,1.85e-06,-7.39e-06
-8.070000000000001e-05,2.99e-05,1.38e-06,-7.39e-06
-8.92e-05,3.13e-05,1.26e-06,-4.03e-06
-6.87e-05,3.0799999999999996e-05,2.88e-06,-4.03e-06
-4.15e-05,3.04e-05,5.64e-06,-7.05e-06
-2.8899999999999998e-05,3.01e-05,7.93e-06,-1.1900000000000001e-05
-3.39e-05,2.9299999999999997e-05,8.25e-06,-1.1900000000000001e-05
-4.8599999999999995e-05,2.94e-05,8.21e-06,-1.49e-05
-6.709999999999999e-05,3.06e-05,9.7e-06,-1.49e-05
-8.499999999999999e-05,2.9999999999999997e-05,1.1599999999999999e-05,-1.49e-05
-9.46e-05,2.7699999999999996e-05,1.18e-05,-1.49e-05
-9.31e-05,2.57e-05,1.0800000000000002e-05,-1.83e-05
-8.52e-05,2.8100000000000002e-05,9.51e-06,-1.83e-05
-7.79e-05,2.94e-05,8.37e-06,-1.12e-05
-7.08e-05,2.8999999999999997e-05,6.59e-06,-3.86e-06
-5.8299999999999994e-05,3.09e-05,5.91e-06,-3.86e-06
-3.68e-05,2.9999999999999997e-05,7.09e-06,-1.01e-06
-1.6800000000000002e-05,3.24e-05,8.38e-06,-1.01e-06
-2.0399999999999998e-05,3.16e-05,8.56e-06,-2.68e-06
-5.8599999999999995e-05,3.19e-05,1.12e-05,-2.68e-06
-0.000117649,3.26e-05,1.6e-05,-1.51e-06
-0.000168825,2.9999999999999997e-05,1.7800000000000002e-05,-1.51e-06
-0.000194174,2.65e-05,1.57e-05,-1.51e-06
-0.000187349,2.71e-05,1.3300000000000001e-05,-2.01e-06
-0.000152464,2.8199999999999998e-05,1.26e-05,-2.01e-06
-0.00011179,2.9100000000000003e-05,1.21e-05,-5.2e-06
-9.13e-05,3.01e-05,9.69e-06,-5.2e-06
-8.72e-05,3.02e-05,3.89e-06,-1.72e-07
-6.77e-05,2.8800000000000002e-05,-2.63e-06,-1.72e-07
-1.25e-05,2.8100000000000002e-05,-5.82e-06,4.86e-06
6.840000000000001e-05,2.8600000000000004e-05,-6.47e-06,4.86e-06
0.00015262200000000002,2.8600000000000004e-05,-8.17e-06,9.06e-06
0.00021685900000000002,2.98e-05,-1.18e-05,8.9e-06
0.00023615599999999998,2.98e-05,-1.4499999999999998e-05,8.9e-06
0.000204153,3.05e-05,-1.27e-05,-6.53e-06
0.000144737,2.8800000000000002e-05,-6.48e-06,-6.53e-06
9.63e-05,3.01e-05,2.38e-06,-1.09e-05
6.670000000000001e-05,3.04e-05,9.11e-06,-1.09e-05
3.229999999999999e-05,3.04e-05,1.32e-05,-1.52e-06
-2.94e-05,3.05e-05,1.56e-05,-1.52e-06
-0.000124112,2.8699999999999996e-05,1.52e-05,1.17e-05
-0.000239842,3.0299999999999998e-05,1.2e-05,1.6800000000000002e-05
-0.00034262800000000004,3.07e-05,8.13e-06,1.6800000000000002e-05
-0.000367156,3.12e-05,7.43e-06,9.91e-06
-0.000252462,3.14e-05,1.07e-05,9.91e-06
-2.9299999999999997e-05,3.14e-05,1.47e-05,-3.52e-06
0.00018769400000000002,3.01e-05,1.77e-05,-3.52e-06
0.000314625,2.95e-05,1.75e-05,-1.3300000000000001e-05
0.000326674,2.9299999999999997e-05,1.6100000000000002e-05,-1.3300000000000001e-05
0.000239441,2.95e-05,1.4599999999999999e-05,-2.3800000000000003e-05
0.000101755,2.8800000000000002e-05,1.3800000000000002e-05,-3.17e-05
-2.7899999999999997e-05,2.84e-05,1.3300000000000001e-05,-3.17e-05
-0.00011497,2.7699999999999996e-05,1.24e-05,-3.81e-05
-0.000156343,2.7300000000000003e-05,1.1599999999999999e-05,-3.81e-05
-0.000165763,2.7300000000000003e-05,1.18e-05,-4.31e-05
-0.000154571,2.56e-05,1.21e-05,-4.31e-05
-0.00011427799999999999,2.52e-05,1.1599999999999999e-05,-3.66e-05
-3.65e-05,2.8300000000000003e-05,1.0800000000000002e-05,-3.66e-05
4.72e-05,2.8699999999999996e-05,1.01e-05,-3.84e-05
8.99e-05,2.6899999999999997e-05,9.2e-06,-4.5299999999999997e-05
8.92e-05,2.8300000000000003e-05,8.39e-06,-4.5299999999999997e-05
7.56e-05,3.1e-05,8.83e-06,-3.73e-05
6.620000000000001e-05,3.13e-05,1.0800000000000002e-05,-3.73e-05
4.7e-05,2.8300000000000003e-05,1.3300000000000001e-05,-2.37e-05
-1.11e-05,2.65e-05,1.4999999999999999e-05,-2.37e-05
-0.00010604399999999999,2.62e-05,1.57e-05,-1.23e-05
-0.00020685200000000002,2.5e-05,1.51e-05,-1.23e-05
-0.000277064,2.25e-05,1.4599999999999999e-05,2.34e-06
-0.00029646,2.07e-05,1.36e-05,7.05e-06
-0.000263165,2.3800000000000003e-05,1.2e-05,7.05e-06
-0.000210087,2.61e-05,1.07e-05,1.36e-05
-0.000158103,2.6899999999999997e-05,8.83e-06,1.36e-05
-8.73e-05,2.7600000000000003e-05,6.33e-06,2.11e-05
1.92e-05,2.5e-05,4.41e-06,2.11e-05
0.000159474,2.4299999999999998e-05,3.14e-06,2.6300000000000002e-05
0.000309697,2.4e-05,2.01e-06,2.6300000000000002e-05
0.00040518199999999997,2.37e-05,-3.54e-08,3.27e-05
0.000402936,2.3800000000000003e-05,-2.03e-06,3.570000000000001e-05
0.00032537099999999997,2.4100000000000003e-05,-2.89e-06,3.570000000000001e-05
0.00023555,2.49e-05,-3.4e-06,3.6099999999999997e-05
0.000179613,2.59e-05,-4.05e-06,3.6099999999999997e-05
0.000162483,2.6700000000000002e-05,-4.61e-06,4.72e-05
0.000172585,2.6300000000000002e-05,-3.79e-06,4.72e-05
0.00019390099999999999,2.59e-05,-3.27e-07,5.3500000000000006e-05
0.000192802,2.7600000000000003e-05,3.59e-06,5.3500000000000006e-05
0.000140143,2.99e-05,4.86e-06,4.7799999999999996e-05
5.27e-05,3.1e-05,4.12e-06,4.41e-05
-2.3199999999999998e-05,3.05e-05,3.14e-06,4.41e-05
-6.68e-05,3.01e-05,3.34e-06,4.01e-05
-0.000105901,2.56e-05,4.96e-06,4.01e-05
-0.000180415,2.71e-05,8.12e-06,3.02e-05
-0.00028363,2.94e-05,1.26e-05,3.02e-05
-0.000367201,3.05e-05,1.74e-05,2.5e-05
-0.000421535,3.04e-05,2.08e-05,2.5e-05
-0.000470566,2.7399999999999995e-05,2.4100000000000003e-05,1.4300000000000002e-05
-0.0005234209999999999,2.8000000000000003e-05,2.7899999999999997e-05,-3.01e-06
-0.000546464,2.8999999999999997e-05,3.02e-05,-3.01e-06
-0.0005066469999999999,2.78e-05,2.8000000000000003e-05,-1.5399999999999998e-05
-0.000375646,2.42e-05,2.13e-05,-1.5399999999999998e-05
-0.000139586,2.5300000000000002e-05,1.49e-05,-2.37e-05
0.00015178,2.6300000000000002e-05,1.18e-05,-2.37e-05
0.000403517,2.72e-05,1.04e-05,-2.72e-05
0.000559543,2.6300000000000002e-05,7.3e-06,-2.72e-05
0.0005995530000000001,2.64e-05,1.53e-06,-2.7399999999999995e-05
0.000531386,2.6899999999999997e-05,-2.51e-06,-2.22e-05
0.000404609,2.6600000000000003e-05,-3.93e-06,-2.22e-05
0.000284957,2.6700000000000002e-05,-4.2e-06,-1.4099999999999999e-05
0.00020674,2.72e-05,-4.02e-06,-1.4099999999999999e-05
0.00015498200000000001,2.84e-05,-2.86e-06,-1.76e-05
9.85e-05,2.9100000000000003e-05,-1.08e-06,-1.76e-05
2.84e-05,2.8100000000000002e-05,9.63e-07,-1.3800000000000002e-05
-4.11e-05,2.65e-05,3.94e-06,-1.3800000000000002e-05
-9.54e-05,2.6300000000000002e-05,6.79e-06,-1.06e-05
-0.000128801,2.7300000000000003e-05,7.52e-06,-1.21e-05
-0.00013704,2.45e-05,6.12e-06,-1.21e-05
-0.000123239,2.13e-05,4.37e-06,-8.23e-06
-0.00010324100000000001,2.09e-05,3.83e-06,-8.23e-06
-9.7e-05,1.9600000000000002e-05,3.75e-06,-5.71e-06
-0.000114086,2.15e-05,4.13e-06,-5.71e-06
-0.000145545,2.45e-05,5.19e-06,-1.4099999999999999e-05
-0.000170633,2.68e-05,8.66e-06,-1.4099999999999999e-05
-0.000178819,2.8999999999999997e-05,1.06e-05,-1.49e-05
-0.00018302099999999998,2.94e-05,9.75e-06,-1.19e-06
-0.00020741099999999998,2.94e-05,7.05e-06,-1.19e-06
-0.000248967,2.9199999999999998e-05,3.85e-06,1.24e-05
-0.000284956,2.9100000000000003e-05,1.93e-06,1.24e-05
-0.000310875,2.6300000000000002e-05,8.440000000000001e-07,2.18e-05
-0.000314955,2.65e-05,-1.26e-07,2.18e-05
-0.000268662,2.8999999999999997e-05,-1.73e-06,2.4299999999999998e-05
-0.000168722,3.07e-05,-5.07e-06,2.4299999999999998e-05
-4.13e-05,3.06e-05,-8.38e-06,2.57e-05
7.140000000000001e-05,2.95e-05,-9.08e-06,1.8e-05
0.000133051,2.9600000000000005e-05,-7.06e-06,1.8e-05
0.000129074,3.0799999999999996e-05,-3.87e-06,6.23e-06
8.190000000000001e-05,3.17e-05,-1.01e-06,6.23e-06
4.35e-05,3.27e-05,8.33e-07,8.47e-07
4.11e-05,3.4200000000000005e-05,2.43e-06,8.47e-07
5.2600000000000005e-05,3.48e-05,4.94e-06,3.36e-07
5.24e-05,3.43e-05,8.17e-06,3.36e-07
4.210000000000001e-05,3.34e-05,1.21e-05,-3.85e-06
2.54e-05,3.18e-05,1.75e-05,-1.07e-05
2.71e-06,3.04e-05,2.2899999999999998e-05,-1.07e-05
-2.23e-06,2.8499999999999998e-05,2.71e-05,-1.86e-05
3.9399999999999995e-05,2.9299999999999997e-05,2.9600000000000005e-05,-1.86e-05
0.000112833,2.99e-05,3.0299999999999998e-05,-2.4299999999999998e-05
0.000166922,2.84e-05,2.7399999999999995e-05,-2.4299999999999998e-05
0.00016587900000000002,2.95e-05,2.2800000000000002e-05,-2.4299999999999998e-05
0.00010795700000000001,2.71e-05,1.82e-05,-2.4299999999999998e-05
3.4899999999999995e-05,2.5e-05,1.39e-05,-2.35e-05
8.38e-06,2.7000000000000002e-05,1.0300000000000001e-05,-3.14e-05
4.73e-05,3.18e-05,7.72e-06,-3.14e-05
0.00010844,2.84e-05,3.47e-06,-1.83e-05
0.000140215,2.8899999999999998e-05,-3.22e-06,-1.83e-05
0.00012306,3.01e-05,-1e-05,-5.39e-06
7.23e-05,3.17e-05,-1.4599999999999999e-05,-5.39e-06
1.06e-05,2.94e-05,-1.63e-05,1.84e-06
-4.26e-05,2.8100000000000002e-05,-1.49e-05,1.84e-06
-7.609999999999999e-05,2.8699999999999996e-05,-1.2e-05,5.2e-06
-9.159999999999999e-05,2.9299999999999997e-05,-8e-06,4.7e-06
-9.84e-05,2.9999999999999997e-05,-3.12e-06,4.7e-06
-0.000101424,3.09e-05,1.28e-06,4.36e-06
-0.000100971,3.06e-05,4.81e-06,4.36e-06
-9.84e-05,2.97e-05,7.79e-06,2.19e-06
-9.68e-05,2.9199999999999998e-05,9.46e-06,2.19e-06
-0.0001,2.9999999999999997e-05,1e-05,2.01e-06
-0.000107195,3.05e-05,1.0800000000000002e-05,2.01e-06
-0.000112014,2.8499999999999998e-05,1.1400000000000001e-05,2.68e-06
-0.00011030700000000001,2.78e-05,1.09e-05,7.21e-06
-0.000103509,2.8100000000000002e-05,9.63e-06,7.21e-06
-9.31e-05,2.7399999999999995e-05,8.78e-06,1.7899999999999998e-05
-8.01e-05,2.75e-05,8.56e-06,1.7899999999999998e-05
